"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1994:Q1","pct00to20",3.4,3.4,5.1,5.2,1.1,2.4,2.5,3.4,3.1,1.6,8.8,1.3
"1994:Q2","pct99to100",17.9,16.2,9.3,10.9,29.4,6.6,32,22.1,6.1,6.6,0.3,25.4
"1994:Q2","pct80to99",42.3,42.8,42,36,48.1,48.3,39.7,38.8,45.5,49.1,33.5,46
"1994:Q2","pct60to80",17.1,18.2,20.3,22.5,11,22.8,12.6,16.1,25.5,26.6,24.6,12.9
"1994:Q2","pct40to60",11.5,11.6,13.5,15.4,6.4,12.7,8.2,11.5,12.7,10.7,20.8,6.9
"1994:Q2","pct20to40",7.6,7.5,9.9,9.9,3.7,7.1,3.8,8.2,6.9,5.4,12,7.3
"1994:Q2","pct00to20",3.6,3.6,5,5.3,1.4,2.5,3.7,3.4,3.2,1.6,8.8,1.6
"1994:Q3","pct99to100",18.1,16.4,9.3,10.7,29.9,6.7,31.6,22.5,6,6.5,0.7,25.1
"1994:Q3","pct80to99",42,42.4,41.3,36,47.2,48,40.1,38.4,44.9,48.4,33.4,44.7
"1994:Q3","pct60to80",17.2,18.3,20.7,22.7,11.3,22.7,12.3,16,25.4,26.3,24.7,13.4
"1994:Q3","pct40to60",11.4,11.7,13.5,15.4,6.4,12.9,7.9,11.4,13.1,11.2,20.8,7
"1994:Q3","pct20to40",7.7,7.6,10.1,9.9,3.8,7.2,3.9,8.2,7.2,5.7,12.1,7.9
"1994:Q3","pct00to20",3.7,3.6,5,5.2,1.4,2.5,4.2,3.5,3.3,1.9,8.4,1.9
"1994:Q4","pct99to100",18.4,16.7,9.6,10.6,30.3,6.9,30.5,23.6,6.2,6.4,1.7,25.4
"1994:Q4","pct80to99",41.3,41.8,40.8,36.1,45.5,47.6,40.3,37.5,44.5,48.1,33.1,45.7
"1994:Q4","pct60to80",17.4,18.5,21,22.8,11.9,22.9,12.1,15.8,25.1,26.3,24,12.7
"1994:Q4","pct40to60",11.4,11.7,13.5,15.4,6.7,13.1,7.8,11.3,13.3,11.3,20.9,6.6
"1994:Q4","pct20to40",7.7,7.7,10.2,9.9,3.9,7.1,4,8.3,7.5,5.9,12.4,8.1
"1994:Q4","pct00to20",3.8,3.7,4.9,5.2,1.6,2.4,5.2,3.5,3.4,2.1,7.9,1.6
"1995:Q1","pct99to100",18.8,17,9.6,10.7,31.5,7.1,30.7,23.9,6,6.4,1,25
"1995:Q1","pct80to99",41.1,41.6,40.6,35.9,44.6,47,41,37.5,44.4,47.9,33.6,43.7
"1995:Q1","pct60to80",17.1,18.3,21.1,22.9,12,22.6,11.5,15.6,25.5,26.5,24.7,13.4
"1995:Q1","pct40to60",11.3,11.6,13.5,15.3,6.5,13.4,7.3,11.2,13.2,11.2,20.6,7
"1995:Q1","pct20to40",7.8,7.7,10.2,9.9,3.9,7.3,4,8.4,7.5,6,12.2,8.8
"1995:Q1","pct00to20",3.8,3.8,4.9,5.3,1.6,2.6,5.5,3.5,3.4,2,7.9,2.1
"1995:Q2","pct99to100",19,17.1,9.1,10.7,31.9,7.2,31.6,24.2,6,6.4,1,24.7
"1995:Q2","pct80to99",40.9,41.3,39.7,36,44.7,46.5,41.3,37.4,43.5,46.9,33.5,42.9
"1995:Q2","pct60to80",17.2,18.3,21.5,23.1,11.9,22.7,11.1,15.5,25.5,26.3,25.6,13.7
"1995:Q2","pct40to60",11.2,11.6,13.8,15.2,6.2,13.5,6.8,11.1,13.7,11.9,20.4,7.2
"1995:Q2","pct20to40",7.8,7.8,10.5,9.9,3.9,7.5,4,8.4,7.8,6.3,12.2,9.3
"1995:Q2","pct00to20",3.9,3.8,5.4,5,1.4,2.6,5.3,3.4,3.4,2.3,7.3,2.2
"1995:Q3","pct99to100",19.3,17.4,8.7,10.9,32.2,7.2,32.8,24.6,6,6.3,1.3,25
"1995:Q3","pct80to99",40.9,41.2,39.1,36,45.1,46.2,41.1,37.5,43,46.2,33.3,43.9
"1995:Q3","pct60to80",17,18.2,21.7,23.3,11.7,22.8,10.8,15.2,25.5,26.1,26.2,13.2
"1995:Q3","pct40to60",11,11.4,14,15,5.9,13.5,6.2,10.9,14,12.4,20.2,6.9
"1995:Q3","pct20to40",7.8,7.9,10.7,9.9,3.9,7.7,3.9,8.4,8.1,6.6,12.3,9.4
"1995:Q3","pct00to20",3.9,3.9,5.8,4.9,1.3,2.7,5.1,3.4,3.5,2.5,6.7,1.6
"1995:Q4","pct99to100",19.3,17.4,8.7,10.9,32.6,6.9,32.6,24.2,6.2,6.4,2,24.6
"1995:Q4","pct80to99",41.3,41.5,39.5,36.1,45.7,46.2,41.7,37.8,42.7,46.4,32.5,42.7
"1995:Q4","pct60to80",16.9,18.1,21.5,23.1,11.2,22.9,10.7,15.3,25.8,26.3,26.4,13.8
"1995:Q4","pct40to60",10.9,11.3,13.9,15.1,5.6,13.6,6.4,10.8,14,12.2,20.4,7.5
"1995:Q4","pct20to40",7.7,7.8,10.7,9.9,3.7,7.6,4,8.4,8.1,6.5,12.4,8.9
"1995:Q4","pct00to20",3.9,3.8,5.8,4.9,1.2,2.7,4.6,3.4,3.2,2.3,6.2,2.5
"1996:Q1","pct99to100",19.1,17.3,8.6,10.8,32.4,6.7,32.5,23.8,6.2,6.5,1.4,25.8
"1996:Q1","pct80to99",41.7,41.9,40,36.1,46.3,46.3,42,38.4,43.2,46.6,32.6,47.1
"1996:Q1","pct60to80",16.8,18.1,21.2,23,11,23.3,10.8,15.3,26.1,26.8,26.9,12.3
"1996:Q1","pct40to60",10.9,11.3,13.9,15.2,5.5,13.6,6.5,10.7,13.6,11.9,20.3,5.9
"1996:Q1","pct20to40",7.7,7.7,10.5,10,3.7,7.5,4.1,8.4,7.8,6.3,12.1,7.6
"1996:Q1","pct00to20",3.8,3.7,5.8,5,1.1,2.6,4.2,3.4,3.1,2,6.6,1.2
"1996:Q2","pct99to100",19,17.2,8.8,10.8,32.5,6.5,31.7,23.5,6.3,6.4,1.7,25.9
"1996:Q2","pct80to99",41.8,42,39.7,36.3,46.4,46.2,42.6,38.6,43,46.4,32.2,46.6
"1996:Q2","pct60to80",16.9,18.2,21.5,22.8,10.9,23.6,10.8,15.4,25.9,26.5,26.9,12.5
"1996:Q2","pct40to60",10.9,11.3,13.8,15.2,5.4,13.7,6.7,10.6,13.9,12.2,20.5,6.2
"1996:Q2","pct20to40",7.7,7.7,10.5,9.9,3.6,7.4,4.2,8.4,7.8,6.3,12.1,7.1
"1996:Q2","pct00to20",3.7,3.6,5.6,4.9,1.1,2.5,4.1,3.5,3.2,2.1,6.6,1.8
"1996:Q3","pct99to100",18.8,17,9,10.7,32.3,6.4,30.8,23.4,6.3,6.4,2,26
