"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1999:Q4","Top1",11985980,12285830,1301152,491763,4900627,1016294,2505891,2070103,299850,224131,0,75718
"1999:Q4","Next9",14008983,15224881,3080274,526775,3489239,4178946,1407022,2542625,1215898,867151,175320,173427
"1999:Q4","Next40",13541448,16426853,5170007,1273814,1632444,5030072,591161,2729355,2885405,2225572,553405,106427
"1999:Q4","Bottom50",1461737,3444800,1666009,698770,135394,456443,64283,423901,1983064,1117620,824897,40547
"2000:Q1","Top1",12359751,12652227,1364152,509554,5181664,1037024,2516100,2043733,292476,220615,0,71861
"2000:Q1","Next9",14517632,15823274,3194218,524039,3683017,4304911,1434646,2682443,1305643,902195,179291,224156
"2000:Q1","Next40",13903699,16747777,5356864,1295715,1703400,5121432,592033,2678333,2844078,2186897,542126,115055
"2000:Q1","Bottom50",1463031,3527082,1716202,718620,140866,464138,64656,422600,2064051,1187023,832348,44680
"2000:Q2","Top1",12023108,12322632,1446033,516000,4809656,1024893,2481797,2044253,299524,225941,0,73583
"2000:Q2","Next9",14546844,15860648,3309846,536111,3529830,4350813,1487615,2646433,1313804,926469,177749,209587
"2000:Q2","Next40",14020441,16933243,5570707,1317855,1657067,5124988,620184,2642443,2912802,2233688,570981,108133
"2000:Q2","Bottom50",1438850,3559911,1733993,734746,134423,466528,68775,421447,2121062,1223007,853042,45013
"2000:Q3","Top1",12191462,12493193,1493227,521054,4735112,1017595,2597682,2128524,301732,228536,0,73196
"2000:Q3","Next9",14725571,16077677,3399702,548183,3549033,4432818,1557982,2589958,1352105,962655,177924,211526
"2000:Q3","Next40",14370616,17316620,5752094,1336396,1677171,5195952,659798,2695207,2946004,2230170,611232,104602
"2000:Q3","Bottom50",1418975,3642382,1804518,742550,134978,466555,67164,426617,2223407,1300450,877918,45039
"2000:Q4","Top1",11708737,12030748,1572372,518626,3982216,971823,2596598,2389111,322011,241692,1181,79138
"2000:Q4","Next9",14685890,15996447,3541534,572260,3191729,4419069,1625542,2646312,1310557,961677,169280,179600
"2000:Q4","Next40",14418538,17534737,5939853,1357260,1564742,5180431,727385,2765067,3116199,2353445,666296,96457
"2000:Q4","Bottom50",1439213,3650602,1806252,753611,122764,459022,70224,438729,2211389,1259970,904510,46909
"2001:Q1","Top1",11331015,11670248,1715163,506205,3388681,885956,2561298,2612944,339233,250720,6973,81540
"2001:Q1","Next9",14719087,15988112,3741016,608500,2917037,4375718,1656887,2688953,1269025,971850,155789,141387
"2001:Q1","Next40",14726827,17910401,6326287,1375910,1483654,5161063,814583,2748904,3183574,2427335,672951,83288
"2001:Q1","Bottom50",1417281,3627444,1800360,756117,114523,437896,71314,447234,2210163,1251455,914011,44697
"2001:Q2","Top1",11646453,11999623,1751266,527772,3672050,856072,2654130,2538333,353170,265749,5992,81428
"2001:Q2","Next9",15242367,16532253,3860735,599573,3171437,4517220,1622024,2761263,1289886,988679,162567,138640
"2001:Q2","Next40",15030587,18340700,6469372,1389848,1594386,5319442,823716,2743936,3310114,2547439,682639,80035
"2001:Q2","Bottom50",1448195,3685577,1859537,761585,124517,428291,62529,449117,2237381,1260332,933050,43999
"2001:Q3","Top1",10994137,11350447,1787481,507072,2882997,765645,2577258,2829994,356310,263235,12694,80381
"2001:Q3","Next9",14917076,16308715,3964588,645648,2759342,4475603,1663553,2799981,1391639,1050034,145632,195973
"2001:Q3","Next40",15122812,18434779,6631356,1405575,1435983,5296210,921277,2744378,3311968,2513565,707501,90902
"2001:Q3","Bottom50",1330090,3710147,1919873,753018,109872,406700,66063,454623,2380057,1383667,948525,47866
"2001:Q4","Top1",11660909,12058171,1890048,526740,3401973,770663,2670453,2798295,397263,296754,14553,85956
"2001:Q4","Next9",15375811,16675157,4044087,638686,3031883,4635069,1606898,2718533,1299346,1007375,157432,134538
"2001:Q4","Next40",15412877,19003385,6810402,1425548,1564985,5428747,899480,2874223,3590508,2765738,748883,75887
"2001:Q4","Bottom50",1461926,3730484,1909455,773286,119319,404113,60658,463652,2268558,1255068,970958,42531
"2002:Q1","Top1",11843821,12250873,1989152,528954,3458327,793328,2681051,2800061,407052,303880,13432,89740
"2002:Q1","Next9",15632284,16955882,4149114,653390,3012312,4730999,1622601,2787467,1323598,1036271,160189,127138
"2002:Q1","Next40",15648817,19281235,6990857,1438826,1559744,5506918,910859,2874031,3632418,2825619,733191,73608
"2002:Q1","Bottom50",1415533,3730512,1905477,777102,116337,410031,64554,457011,2314979,1296637,976704,41638
"2002:Q2","Top1",11416142,11846036,2054871,506910,3075776,748682,2609654,2850143,429894,314981,22365,92548
"2002:Q2","Next9",15719316,17033916,4267732,701226,2733028,4702827,1689054,2940049,1314600,1065898,146507,102196
"2002:Q2","Next40",15456315,19206494,7119431,1456737,1448168,5438724,983468,2759965,3750179,2923101,761212,65866
"2002:Q2","Bottom50",1384835,3746149,1942526,778100,103838,400983,75073,445630,2361314,1335148,987560,38606
"2002:Q3","Top1",10777689,11245290,2094196,476411,2391351,693506,2536179,3053647,467601,332697,34735,100170
"2002:Q3","Next9",15415665,16717070,4355277,759727,2267070,4673534,1760936,2900526,1301405,1090618,130496,80291
"2002:Q3","Next40",15327702,19209418,7258259,1477680,1255055,5363886,1064766,2789772,3881715,3032350,789082,60284
"2002:Q3","Bottom50",1410393,3822324,2040048,776950,84828,388941,85949,445608,2411932,1377955,997295,36682
"2002:Q4","Top1",11267413,11751747,2170840,485749,2596843,695200,2641636,3161480,484334,347863,34569,101903
"2002:Q4","Next9",15706118,17042499,4429695,765918,2378608,4818923,1765011,2884343,1336380,1122068,139613,74699
"2002:Q4","Next40",15714845,19710014,7444220,1493124,1299687,5476122,1069746,2927115,3995169,3129915,807175,58079
"2002:Q4","Bottom50",1387700,3868845,2073876,781414,86239,389014,84558,453744,2481145,1431282,1015651,34212
"2003:Q1","Top1",11240383,11751038,2271546,485107,2424045,696098,2710677,3163566,510655,367102,36927,106625
"2003:Q1","Next9",15878437,17233212,4546769,785385,2251381,4859175,1822004,2968499,1354775,1132229,139761,82785
"2003:Q1","Next40",15767973,19913137,7626411,1502861,1238903,5519265,1112374,2913323,4145163,3295289,790765,59109
"2003:Q1","Bottom50",1375529,3840954,2052896,776241,78682,394003,88556,450576,2465426,1410712,1021670,33044
"2003:Q2","Top1",12140917,12658389,2373637,508271,3023078,745056,2852734,3155612,517472,381770,33305,102396
"2003:Q2","Next9",16476651,17970959,4643309,774918,2609147,5027631,1825783,3090172,1494308,1177304,154980,162024
"2003:Q2","Next40",16189672,20482608,7835414,1517837,1369054,5690422,1094681,2975200,4292936,3422284,794534,76118
"2003:Q2","Bottom50",1309093,3863486,2043085,785068,86799,409891,86341,452302,2554393,1482141,1039112,33141
"2003:Q3","Top1",12497371,13022146,2452530,511427,3264105,744412,2944171,3105501,524775,384866,33582,106328
"2003:Q3","Next9",16756428,18306211,4726102,790789,2741570,5111841,1849719,3086190,1549784,1252060,159282,138443
"2003:Q3","Next40",16560585,20872978,8043548,1537355,1407879,5770660,1121994,2991542,4312393,3431735,811119,69539
"2003:Q3","Bottom50",1188284,3913807,2086272,791300,87478,413558,87492,447708,2725523,1639229,1055692,30601
"2003:Q4","Top1",13224963,13799209,2455448,532153,3788723,780508,3080340,3162037,574246,404038,31626,138581
"2003:Q4","Next9",17433633,18982454,4892099,784647,3035134,5286575,1846541,3137457,1548821,1275870,172523,100429
"2003:Q4","Next40",16923627,21387530,8145955,1556790,1499152,5935832,1112662,3137139,4463903,3571506,823986,68411
